trade_id,time_utc,side,price,size,notional_usd
340583719,2026-06-08T17:50:54.617291+00:00,sell,67.19,2.46246264,165.45286478
340583721,2026-06-08T17:50:54.726992+00:00,buy,67.19,10.00607544,672.30820881
340583720,2026-06-08T17:50:54.726992+00:00,buy,67.19,7.5436128,506.85534403
340583722,2026-06-08T17:50:56.048754+00:00,sell,67.19,0.14743112,9.90589695
340583723,2026-06-08T17:50:56.627822+00:00,sell,67.19,7.29415244,490.09410244
340583724,2026-06-08T17:50:56.630955+00:00,buy,67.19,2.711923,182.21410637
340583726,2026-06-08T17:50:56.875924+00:00,buy,67.19,10.00607544,672.30820881
340583725,2026-06-08T17:50:56.875924+00:00,buy,67.19,8.10607544,544.64720881
340583727,2026-06-08T17:50:56.885862+00:00,buy,67.19,10.00607544,672.30820881
340583728,2026-06-08T17:50:56.888484+00:00,buy,67.19,2.98471836,200.54322661
340583729,2026-06-08T17:50:56.889296+00:00,buy,67.19,5.06135708,340.07258221
340583730,2026-06-08T17:50:56.893309+00:00,buy,67.19,10.00607544,672.30820881
340583731,2026-06-08T17:50:56.902508+00:00,buy,67.19,9.70939696,652.37438174
