a,p,q,f,l,T,m,M,price,qty,trade_size_usd,symbol
708057239,0.08639,17524.0,1564619098,1564619115,2026-06-12 03:39:15.429,False,True,0.08639,17524.0,1513.89836,DOGEUSDT
708057240,0.0864,84478.0,1564619116,1564619141,2026-06-12 03:39:15.429,False,True,0.0864,84478.0,7298.899200000001,DOGEUSDT
708057241,0.08641,83011.0,1564619142,1564619161,2026-06-12 03:39:15.429,False,True,0.08641,83011.0,7172.98051,DOGEUSDT
708057242,0.08641,173.0,1564619162,1564619164,2026-06-12 03:39:17.338,False,True,0.08641,173.0,14.94893,DOGEUSDT
708057243,0.0864,173.0,1564619165,1564619165,2026-06-12 03:39:17.339,True,True,0.0864,173.0,14.9472,DOGEUSDT
708057244,0.0864,211.0,1564619166,1564619166,2026-06-12 03:39:21.168,True,True,0.0864,211.0,18.2304,DOGEUSDT
708057245,0.08641,50.0,1564619167,1564619167,2026-06-12 03:39:23.319,False,True,0.08641,50.0,4.3205,DOGEUSDT
708057246,0.0864,269.0,1564619168,1564619182,2026-06-12 03:39:25.825,True,True,0.0864,269.0,23.241600000000002,DOGEUSDT
708057247,0.0864,69.0,1564619183,1564619183,2026-06-12 03:39:26.442,False,True,0.0864,69.0,5.961600000000001,DOGEUSDT
708057248,0.08639,212.0,1564619184,1564619196,2026-06-12 03:39:30.000,True,True,0.08639,212.0,18.31468,DOGEUSDT
708057249,0.08639,61846.0,1564619197,1564619216,2026-06-12 03:39:32.023,False,True,0.08639,61846.0,5342.87594,DOGEUSDT
708057250,0.08639,6558.0,1564619217,1564619218,2026-06-12 03:39:35.974,True,True,0.08639,6558.0,566.54562,DOGEUSDT
708057251,0.0864,1000.0,1564619219,1564619223,2026-06-12 03:39:36.087,False,True,0.0864,1000.0,86.4,DOGEUSDT
708057252,0.0864,1184.0,1564619224,1564619224,2026-06-12 03:39:36.089,False,True,0.0864,1184.0,102.2976,DOGEUSDT
708057253,0.08639,324.0,1564619225,1564619232,2026-06-12 03:39:54.534,True,True,0.08639,324.0,27.99036,DOGEUSDT
708057254,0.08639,5694.0,1564619233,1564619244,2026-06-12 03:39:59.270,True,True,0.08639,5694.0,491.90466,DOGEUSDT
708057255,0.08639,69.0,1564619245,1564619245,2026-06-12 03:39:59.777,False,True,0.08639,69.0,5.960909999999999,DOGEUSDT
708057256,0.08638,1300.0,1564619246,1564619257,2026-06-12 03:40:05.303,True,True,0.08638,1300.0,112.294,DOGEUSDT
708057257,0.08638,370.0,1564619258,1564619258,2026-06-12 03:40:17.684,True,True,0.08638,370.0,31.9606,DOGEUSDT
708057258,0.08639,57.0,1564619259,1564619259,2026-06-12 03:40:20.449,False,True,0.08639,57.0,4.92423,DOGEUSDT
708057259,0.08638,23.0,1564619260,1564619260,2026-06-12 03:40:20.449,True,True,0.08638,23.0,1.98674,DOGEUSDT
708057260,0.08638,8681.0,1564619261,1564619272,2026-06-12 03:40:20.964,True,True,0.08638,8681.0,749.86478,DOGEUSDT
708057261,0.08637,24118.0,1564619273,1564619292,2026-06-12 03:40:21.313,True,True,0.08637,24118.0,2083.07166,DOGEUSDT
708057262,0.08636,12.0,1564619293,1564619293,2026-06-12 03:40:22.507,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057263,0.08636,12.0,1564619294,1564619294,2026-06-12 03:40:22.878,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057264,0.08636,12.0,1564619295,1564619295,2026-06-12 03:40:23.221,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057265,0.08636,1736.0,1564619296,1564619305,2026-06-12 03:40:23.525,True,True,0.08636,1736.0,149.92096,DOGEUSDT
708057266,0.08636,12.0,1564619306,1564619306,2026-06-12 03:40:23.527,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057267,0.08636,12.0,1564619307,1564619307,2026-06-12 03:40:23.902,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057268,0.08636,12.0,1564619308,1564619308,2026-06-12 03:40:24.120,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057269,0.08636,12.0,1564619309,1564619309,2026-06-12 03:40:24.491,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057270,0.08636,12.0,1564619310,1564619310,2026-06-12 03:40:24.970,True,True,0.08636,12.0,1.0363200000000001,DOGEUSDT
708057271,0.08637,7754.0,1564619311,1564619326,2026-06-12 03:40:28.014,False,True,0.08637,7754.0,669.71298,DOGEUSDT
708057272,0.08638,184.0,1564619327,1564619340,2026-06-12 03:40:28.092,False,True,0.08638,184.0,15.89392,DOGEUSDT
708057273,0.08639,4720.0,1564619341,1564619345,2026-06-12 03:40:28.092,False,True,0.08639,4720.0,407.76079999999996,DOGEUSDT
708057274,0.08639,2380.0,1564619346,1564619346,2026-06-12 03:40:28.093,False,True,0.08639,2380.0,205.60819999999998,DOGEUSDT
708057275,0.08639,69.0,1564619347,1564619347,2026-06-12 03:40:29.881,False,True,0.08639,69.0,5.960909999999999,DOGEUSDT
708057276,0.08638,72258.0,1564619348,1564619371,2026-06-12 03:40:32.925,True,True,0.08638,72258.0,6241.64604,DOGEUSDT
708057277,0.08637,1190.0,1564619372,1564619375,2026-06-12 03:40:33.011,True,True,0.08637,1190.0,102.7803,DOGEUSDT
708057278,0.08637,1190.0,1564619376,1564619378,2026-06-12 03:40:33.190,True,True,0.08637,1190.0,102.7803,DOGEUSDT
708057279,0.08637,141.0,1564619379,1564619389,2026-06-12 03:40:33.250,True,True,0.08637,141.0,12.17817,DOGEUSDT
708057280,0.08637,224.0,1564619390,1564619403,2026-06-12 03:40:43.129,False,True,0.08637,224.0,19.34688,DOGEUSDT
708057281,0.08638,116.0,1564619404,1564619412,2026-06-12 03:40:51.150,False,True,0.08638,116.0,10.02008,DOGEUSDT
708057282,0.08638,50.0,1564619413,1564619416,2026-06-12 03:40:51.150,False,True,0.08638,50.0,4.319,DOGEUSDT
708057283,0.08639,12.0,1564619417,1564619417,2026-06-12 03:41:02.307,False,True,0.08639,12.0,1.03668,DOGEUSDT
708057284,0.08639,85.0,1564619418,1564619418,2026-06-12 03:41:02.316,False,True,0.08639,85.0,7.34315,DOGEUSDT
708057285,0.08638,1616.0,1564619419,1564619421,2026-06-12 03:41:22.331,True,True,0.08638,1616.0,139.59008,DOGEUSDT
708057286,0.08639,150.0,1564619422,1564619422,2026-06-12 03:41:23.064,False,True,0.08639,150.0,12.958499999999999,DOGEUSDT
708057287,0.08639,23102.0,1564619423,1564619437,2026-06-12 03:41:24.725,False,True,0.08639,23102.0,1995.7817799999998,DOGEUSDT
708057288,0.08639,64.0,1564619438,1564619442,2026-06-12 03:41:24.727,False,True,0.08639,64.0,5.52896,DOGEUSDT
708057289,0.0864,2244.0,1564619443,1564619458,2026-06-12 03:41:26.204,False,True,0.0864,2244.0,193.88160000000002,DOGEUSDT
708057290,0.08641,214.0,1564619459,1564619471,2026-06-12 03:41:26.275,False,True,0.08641,214.0,18.49174,DOGEUSDT
708057291,0.08641,69.0,1564619472,1564619472,2026-06-12 03:41:26.643,True,True,0.08641,69.0,5.96229,DOGEUSDT
708057292,0.08642,250.0,1564619473,1564619488,2026-06-12 03:41:29.378,False,True,0.08642,250.0,21.605,DOGEUSDT
708057293,0.08643,338.0,1564619489,1564619504,2026-06-12 03:41:29.576,False,True,0.08643,338.0,29.213340000000002,DOGEUSDT
708057294,0.08644,238.0,1564619505,1564619519,2026-06-12 03:41:34.775,False,True,0.08644,238.0,20.57272,DOGEUSDT
708057295,0.08644,69288.0,1564619520,1564619533,2026-06-12 03:41:36.625,True,True,0.08644,69288.0,5989.25472,DOGEUSDT
708057296,0.08644,150.0,1564619534,1564619534,2026-06-12 03:41:39.362,True,True,0.08644,150.0,12.966000000000001,DOGEUSDT
708057297,0.08645,102.0,1564619535,1564619538,2026-06-12 03:41:40.971,False,True,0.08645,102.0,8.8179,DOGEUSDT
708057298,0.08645,5242.0,1564619539,1564619539,2026-06-12 03:41:42.776,False,True,0.08645,5242.0,453.1709,DOGEUSDT
708057299,0.08645,1156.0,1564619540,1564619540,2026-06-12 03:41:45.476,False,True,0.08645,1156.0,99.9362,DOGEUSDT
708057300,0.08644,808.0,1564619541,1564619541,2026-06-12 03:41:45.551,True,True,0.08644,808.0,69.84352,DOGEUSDT
708057301,0.08644,9639.0,1564619542,1564619555,2026-06-12 03:41:56.130,True,True,0.08644,9639.0,833.19516,DOGEUSDT
708057302,0.08643,6142.0,1564619556,1564619572,2026-06-12 03:41:56.144,True,True,0.08643,6142.0,530.85306,DOGEUSDT
708057303,0.08642,1190.0,1564619573,1564619579,2026-06-12 03:41:56.192,True,True,0.08642,1190.0,102.8398,DOGEUSDT
708057304,0.08642,168.0,1564619580,1564619592,2026-06-12 03:41:56.376,True,True,0.08642,168.0,14.518559999999999,DOGEUSDT
708057305,0.08641,7241.0,1564619593,1564619605,2026-06-12 03:41:57.222,True,True,0.08641,7241.0,625.69481,DOGEUSDT
708057306,0.08641,89.0,1564619606,1564619612,2026-06-12 03:41:57.224,True,True,0.08641,89.0,7.6904900000000005,DOGEUSDT
708057307,0.0864,69.0,1564619613,1564619613,2026-06-12 03:41:57.352,True,True,0.0864,69.0,5.961600000000001,DOGEUSDT
708057308,0.08641,110.0,1564619614,1564619614,2026-06-12 03:41:57.546,False,True,0.08641,110.0,9.5051,DOGEUSDT
708057309,0.0864,253.0,1564619615,1564619630,2026-06-12 03:41:58.150,True,True,0.0864,253.0,21.8592,DOGEUSDT
708057310,0.08639,49.0,1564619631,1564619631,2026-06-12 03:42:05.506,True,True,0.08639,49.0,4.23311,DOGEUSDT
708057311,0.0864,69.0,1564619632,1564619632,2026-06-12 03:42:05.834,False,True,0.0864,69.0,5.961600000000001,DOGEUSDT
708057312,0.0864,1426.0,1564619633,1564619633,2026-06-12 03:42:08.885,False,True,0.0864,1426.0,123.2064,DOGEUSDT
708057313,0.08639,290.0,1564619634,1564619643,2026-06-12 03:42:12.145,True,True,0.08639,290.0,25.053099999999997,DOGEUSDT
708057314,0.08639,925.0,1564619644,1564619644,2026-06-12 03:42:13.428,True,True,0.08639,925.0,79.91075,DOGEUSDT
708057315,0.08639,925.0,1564619645,1564619645,2026-06-12 03:42:13.429,True,True,0.08639,925.0,79.91075,DOGEUSDT
708057316,0.08639,8179.0,1564619646,1564619658,2026-06-12 03:42:13.430,True,True,0.08639,8179.0,706.58381,DOGEUSDT
708057317,0.08638,10426.0,1564619659,1564619675,2026-06-12 03:42:18.012,True,True,0.08638,10426.0,900.59788,DOGEUSDT
708057318,0.08637,225.0,1564619676,1564619689,2026-06-12 03:42:18.100,True,True,0.08637,225.0,19.43325,DOGEUSDT
708057319,0.08637,370.0,1564619690,1564619690,2026-06-12 03:42:18.432,False,True,0.08637,370.0,31.9569,DOGEUSDT
708057320,0.08636,1811.0,1564619691,1564619699,2026-06-12 03:42:20.847,True,True,0.08636,1811.0,156.39796,DOGEUSDT
708057321,0.08636,925.0,1564619700,1564619700,2026-06-12 03:42:21.010,True,True,0.08636,925.0,79.88300000000001,DOGEUSDT
708057322,0.08636,3558.0,1564619701,1564619711,2026-06-12 03:42:21.010,True,True,0.08636,3558.0,307.26888,DOGEUSDT
708057323,0.08635,30272.0,1564619712,1564619732,2026-06-12 03:42:21.011,True,True,0.08635,30272.0,2613.9872,DOGEUSDT
708057324,0.08634,27497.0,1564619733,1564619740,2026-06-12 03:42:21.016,True,True,0.08634,27497.0,2374.09098,DOGEUSDT
708057325,0.08634,35904.0,1564619741,1564619750,2026-06-12 03:42:21.020,True,True,0.08634,35904.0,3099.95136,DOGEUSDT
708057326,0.08633,2500.0,1564619751,1564619751,2026-06-12 03:42:21.036,True,True,0.08633,2500.0,215.82500000000002,DOGEUSDT
708057327,0.08633,13.0,1564619752,1564619752,2026-06-12 03:42:21.046,True,True,0.08633,13.0,1.12229,DOGEUSDT
708057328,0.08633,2380.0,1564619753,1564619753,2026-06-12 03:42:21.107,True,True,0.08633,2380.0,205.46540000000002,DOGEUSDT
708057329,0.08633,591.0,1564619754,1564619754,2026-06-12 03:42:21.107,True,True,0.08633,591.0,51.02103,DOGEUSDT
708057330,0.08633,435.0,1564619755,1564619755,2026-06-12 03:42:21.108,True,True,0.08633,435.0,37.55355,DOGEUSDT
708057331,0.08634,22159.0,1564619756,1564619773,2026-06-12 03:42:25.196,False,True,0.08634,22159.0,1913.20806,DOGEUSDT
708057332,0.08635,385.0,1564619774,1564619785,2026-06-12 03:42:27.943,False,True,0.08635,385.0,33.244749999999996,DOGEUSDT
708057333,0.08635,4491.0,1564619786,1564619786,2026-06-12 03:42:29.194,False,True,0.08635,4491.0,387.79785,DOGEUSDT
708057334,0.08635,35389.0,1564619787,1564619787,2026-06-12 03:42:35.996,False,True,0.08635,35389.0,3055.84015,DOGEUSDT
708057335,0.08635,3780.0,1564619788,1564619800,2026-06-12 03:42:35.999,False,True,0.08635,3780.0,326.40299999999996,DOGEUSDT
708057336,0.08635,69.0,1564619801,1564619801,2026-06-12 03:42:36.692,True,True,0.08635,69.0,5.95815,DOGEUSDT
708057337,0.08636,150.0,1564619802,1564619809,2026-06-12 03:42:42.262,False,True,0.08636,150.0,12.954,DOGEUSDT
708057338,0.08636,150.0,1564619810,1564619812,2026-06-12 03:42:42.264,False,True,0.08636,150.0,12.954,DOGEUSDT
708057339,0.08636,150.0,1564619813,1564619813,2026-06-12 03:42:42.264,False,True,0.08636,150.0,12.954,DOGEUSDT
708057340,0.08636,150.0,1564619814,1564619814,2026-06-12 03:42:42.264,False,True,0.08636,150.0,12.954,DOGEUSDT
708057341,0.08636,150.0,1564619815,1564619815,2026-06-12 03:42:42.264,False,True,0.08636,150.0,12.954,DOGEUSDT
708057342,0.08636,1776.0,1564619816,1564619820,2026-06-12 03:42:45.174,False,True,0.08636,1776.0,153.37536,DOGEUSDT
708057343,0.08635,1792.0,1564619821,1564619821,2026-06-12 03:42:45.746,True,True,0.08635,1792.0,154.73919999999998,DOGEUSDT
708057344,0.08636,26791.0,1564619822,1564619833,2026-06-12 03:42:46.418,False,True,0.08636,26791.0,2313.67076,DOGEUSDT
708057345,0.08636,25.0,1564619834,1564619835,2026-06-12 03:42:46.418,False,True,0.08636,25.0,2.1590000000000003,DOGEUSDT
708057346,0.08637,18199.0,1564619836,1564619854,2026-06-12 03:42:46.420,False,True,0.08637,18199.0,1571.84763,DOGEUSDT
708057347,0.08638,29581.0,1564619855,1564619874,2026-06-12 03:42:46.420,False,True,0.08638,29581.0,2555.20678,DOGEUSDT
708057348,0.08639,13.0,1564619875,1564619875,2026-06-12 03:42:46.423,False,True,0.08639,13.0,1.12307,DOGEUSDT
708057349,0.08638,16878.0,1564619876,1564619885,2026-06-12 03:42:47.439,True,True,0.08638,16878.0,1457.92164,DOGEUSDT
708057350,0.08638,89.0,1564619886,1564619892,2026-06-12 03:42:47.440,True,True,0.08638,89.0,7.687819999999999,DOGEUSDT
708057351,0.08638,65.0,1564619893,1564619893,2026-06-12 03:42:48.481,False,True,0.08638,65.0,5.6147,DOGEUSDT
708057352,0.08638,123.0,1564619894,1564619894,2026-06-12 03:42:49.978,False,True,0.08638,123.0,10.62474,DOGEUSDT
708057353,0.08638,77.0,1564619895,1564619895,2026-06-12 03:43:06.951,False,True,0.08638,77.0,6.65126,DOGEUSDT
708057354,0.08637,69.0,1564619896,1564619896,2026-06-12 03:43:07.473,True,True,0.08637,69.0,5.95953,DOGEUSDT
708057355,0.08637,170.0,1564619897,1564619897,2026-06-12 03:43:08.295,True,True,0.08637,170.0,14.6829,DOGEUSDT
708057356,0.08637,749.0,1564619898,1564619905,2026-06-12 03:43:13.096,True,True,0.08637,749.0,64.69113,DOGEUSDT
708057357,0.08637,69.0,1564619906,1564619909,2026-06-12 03:43:37.736,True,True,0.08637,69.0,5.95953,DOGEUSDT
708057358,0.08638,138.0,1564619910,1564619910,2026-06-12 03:43:39.384,False,True,0.08638,138.0,11.92044,DOGEUSDT
708057359,0.08638,57.0,1564619911,1564619911,2026-06-12 03:43:47.833,False,True,0.08638,57.0,4.92366,DOGEUSDT
708057360,0.08637,80.0,1564619912,1564619912,2026-06-12 03:43:48.453,True,True,0.08637,80.0,6.9096,DOGEUSDT
708057361,0.08637,57.0,1564619913,1564619913,2026-06-12 03:43:50.418,True,True,0.08637,57.0,4.92309,DOGEUSDT
708057362,0.08638,5712.0,1564619914,1564619927,2026-06-12 03:44:00.537,False,True,0.08638,5712.0,493.40256,DOGEUSDT
708057363,0.08639,256.0,1564619928,1564619943,2026-06-12 03:44:00.554,False,True,0.08639,256.0,22.11584,DOGEUSDT
708057364,0.0864,238.0,1564619944,1564619958,2026-06-12 03:44:03.100,False,True,0.0864,238.0,20.563200000000002,DOGEUSDT
708057365,0.0864,69.0,1564619959,1564619959,2026-06-12 03:44:08.433,True,True,0.0864,69.0,5.961600000000001,DOGEUSDT
708057366,0.0864,12.0,1564619960,1564619960,2026-06-12 03:44:13.139,True,True,0.0864,12.0,1.0368,DOGEUSDT
708057367,0.0864,258.0,1564619961,1564619974,2026-06-12 03:44:13.950,True,True,0.0864,258.0,22.2912,DOGEUSDT
708057368,0.0864,81.0,1564619975,1564619975,2026-06-12 03:44:16.351,False,True,0.0864,81.0,6.9984,DOGEUSDT
708057369,0.0864,17767.0,1564619976,1564619990,2026-06-12 03:44:24.572,False,True,0.0864,17767.0,1535.0688,DOGEUSDT
708057370,0.08641,925.0,1564619991,1564620001,2026-06-12 03:44:27.006,False,True,0.08641,925.0,79.92925,DOGEUSDT
708057371,0.0864,100.0,1564620002,1564620002,2026-06-12 03:44:31.039,True,True,0.0864,100.0,8.64,DOGEUSDT
708057372,0.08641,1992.0,1564620003,1564620015,2026-06-12 03:44:36.694,False,True,0.08641,1992.0,172.12872000000002,DOGEUSDT
708057373,0.08642,11868.0,1564620016,1564620031,2026-06-12 03:44:36.698,False,True,0.08642,11868.0,1025.63256,DOGEUSDT
708057374,0.08643,2000.0,1564620032,1564620033,2026-06-12 03:44:36.703,False,True,0.08643,2000.0,172.86,DOGEUSDT
708057375,0.08643,23354.0,1564620034,1564620042,2026-06-12 03:44:36.713,False,True,0.08643,23354.0,2018.4862200000002,DOGEUSDT
708057376,0.08643,115.0,1564620043,1564620051,2026-06-12 03:44:36.724,False,True,0.08643,115.0,9.93945,DOGEUSDT
708057377,0.08644,3115.0,1564620052,1564620052,2026-06-12 03:44:36.724,False,True,0.08644,3115.0,269.2606,DOGEUSDT
708057378,0.08643,10317.0,1564620053,1564620062,2026-06-12 03:44:37.585,True,True,0.08643,10317.0,891.6983100000001,DOGEUSDT
708057379,0.08643,50.0,1564620063,1564620066,2026-06-12 03:44:37.586,True,True,0.08643,50.0,4.3215,DOGEUSDT
708057380,0.08643,476.0,1564620067,1564620080,2026-06-12 03:45:13.075,False,True,0.08643,476.0,41.14068,DOGEUSDT
708057381,0.08644,6184.0,1564620081,1564620099,2026-06-12 03:45:22.226,False,True,0.08644,6184.0,534.5449600000001,DOGEUSDT
708057382,0.08644,69.0,1564620100,1564620100,2026-06-12 03:45:22.717,True,True,0.08644,69.0,5.96436,DOGEUSDT
708057383,0.08644,50238.0,1564620101,1564620118,2026-06-12 03:45:23.135,True,True,0.08644,50238.0,4342.57272,DOGEUSDT
708057384,0.08643,31395.0,1564620119,1564620135,2026-06-12 03:45:23.135,True,True,0.08643,31395.0,2713.4698500000004,DOGEUSDT
708057385,0.08642,27076.0,1564620136,1564620140,2026-06-12 03:45:23.135,True,True,0.08642,27076.0,2339.90792,DOGEUSDT
708057386,0.08642,2500.0,1564620141,1564620141,2026-06-12 03:45:23.135,True,True,0.08642,2500.0,216.04999999999998,DOGEUSDT
708057387,0.08642,37531.0,1564620142,1564620153,2026-06-12 03:45:23.135,True,True,0.08642,37531.0,3243.42902,DOGEUSDT
708057388,0.08642,12684.0,1564620154,1564620160,2026-06-12 03:45:23.135,True,True,0.08642,12684.0,1096.15128,DOGEUSDT
708057389,0.08641,35738.0,1564620161,1564620173,2026-06-12 03:45:23.135,True,True,0.08641,35738.0,3088.1205800000002,DOGEUSDT
708057390,0.08641,6863.0,1564620174,1564620179,2026-06-12 03:45:23.135,True,True,0.08641,6863.0,593.03183,DOGEUSDT
708057391,0.0864,5000.0,1564620180,1564620181,2026-06-12 03:45:23.135,True,True,0.0864,5000.0,432.0,DOGEUSDT
708057392,0.0864,26649.0,1564620182,1564620197,2026-06-12 03:45:23.136,True,True,0.0864,26649.0,2302.4736000000003,DOGEUSDT
708057393,0.08639,472.0,1564620198,1564620198,2026-06-12 03:45:23.136,True,True,0.08639,472.0,40.77608,DOGEUSDT
708057394,0.08639,27315.0,1564620199,1564620208,2026-06-12 03:45:23.136,True,True,0.08639,27315.0,2359.7428499999996,DOGEUSDT
708057395,0.08638,147118.0,1564620209,1564620223,2026-06-12 03:45:23.137,True,True,0.08638,147118.0,12708.05284,DOGEUSDT
708057396,0.08637,44969.0,1564620224,1564620235,2026-06-12 03:45:23.137,True,True,0.08637,44969.0,3883.97253,DOGEUSDT
708057397,0.08637,10615.0,1564620236,1564620236,2026-06-12 03:45:23.137,False,True,0.08637,10615.0,916.81755,DOGEUSDT
708057398,0.08638,12136.0,1564620237,1564620238,2026-06-12 03:45:23.137,False,True,0.08638,12136.0,1048.30768,DOGEUSDT
708057399,0.08636,8678.0,1564620239,1564620247,2026-06-12 03:45:23.138,True,True,0.08636,8678.0,749.43208,DOGEUSDT
708057400,0.08636,5000.0,1564620248,1564620248,2026-06-12 03:45:23.138,True,True,0.08636,5000.0,431.8,DOGEUSDT
708057401,0.08636,8678.0,1564620249,1564620249,2026-06-12 03:45:23.138,True,True,0.08636,8678.0,749.43208,DOGEUSDT
708057402,0.08636,8678.0,1564620250,1564620250,2026-06-12 03:45:23.139,True,True,0.08636,8678.0,749.43208,DOGEUSDT
708057403,0.08636,8678.0,1564620251,1564620254,2026-06-12 03:45:23.139,True,True,0.08636,8678.0,749.43208,DOGEUSDT
708057404,0.08637,238.0,1564620255,1564620255,2026-06-12 03:45:23.139,False,True,0.08637,238.0,20.556060000000002,DOGEUSDT
708057405,0.08636,7639.0,1564620256,1564620260,2026-06-12 03:45:23.139,True,True,0.08636,7639.0,659.7040400000001,DOGEUSDT
708057406,0.08635,1039.0,1564620261,1564620261,2026-06-12 03:45:23.139,True,True,0.08635,1039.0,89.71764999999999,DOGEUSDT
708057407,0.08635,9970.0,1564620262,1564620262,2026-06-12 03:45:23.139,True,True,0.08635,9970.0,860.9095,DOGEUSDT
708057408,0.08635,9970.0,1564620263,1564620263,2026-06-12 03:45:23.140,True,True,0.08635,9970.0,860.9095,DOGEUSDT
708057409,0.08635,8678.0,1564620264,1564620271,2026-06-12 03:45:23.140,True,True,0.08635,8678.0,749.3453,DOGEUSDT
708057410,0.08635,3678.0,1564620272,1564620272,2026-06-12 03:45:23.140,True,True,0.08635,3678.0,317.5953,DOGEUSDT
708057411,0.08635,8678.0,1564620273,1564620274,2026-06-12 03:45:23.140,True,True,0.08635,8678.0,749.3453,DOGEUSDT
708057412,0.08635,5000.0,1564620275,1564620275,2026-06-12 03:45:23.140,True,True,0.08635,5000.0,431.75,DOGEUSDT
708057413,0.08635,8678.0,1564620276,1564620276,2026-06-12 03:45:23.141,True,True,0.08635,8678.0,749.3453,DOGEUSDT
708057414,0.08636,227.0,1564620277,1564620277,2026-06-12 03:45:23.141,False,True,0.08636,227.0,19.603720000000003,DOGEUSDT
708057415,0.08635,8678.0,1564620278,1564620278,2026-06-12 03:45:23.141,True,True,0.08635,8678.0,749.3453,DOGEUSDT
708057416,0.08635,9970.0,1564620279,1564620279,2026-06-12 03:45:23.141,True,True,0.08635,9970.0,860.9095,DOGEUSDT
708057417,0.08635,13.0,1564620280,1564620280,2026-06-12 03:45:23.141,True,True,0.08635,13.0,1.12255,DOGEUSDT
708057418,0.08636,261.0,1564620281,1564620281,2026-06-12 03:45:23.141,False,True,0.08636,261.0,22.53996,DOGEUSDT
708057419,0.08636,24410.0,1564620282,1564620285,2026-06-12 03:45:23.142,False,True,0.08636,24410.0,2108.0476000000003,DOGEUSDT
